WARD 13, PRECINCT 6 294 1,470 59 WARD 13, PRECINCT 6 235 235 20
WARD 13, PRECINCT 7 339 1,565 89 WARD 13, PRECINCT 7 250 250 15
WARD 13, PRECINCT 8 257 1,345 65 WARD 13, PRECINCT 8 192 192 17
WARD 13, PRECINCT 9 310 1,444 44 WARD 13, PRECINCT 9 266 266 16
WARD 13, PRECINCT 10 677 1,797 236 WARD 13, PRECINCT 10 441 441 60
WARD 14, PRECINCT 1 355 2,776 23 WARD 14, PRECINCT 1 332 332 7
WARD 14, PRECINCT 2 372 2,752 24 WARD 14, PRECINCT 2 348 348 7
WARD 14, PRECINCT 3 217 1,332 10 WARD 14, PRECINCT 3 207 207 4
WARD 14, PRECINCT 4 238 1,692 15 WARD 14, PRECINCT 4 223 223 3
WARD 14, PRECINCT 5 151 1,160 5 WARD 14, PRECINCT 5 146 146 0
WARD 14, PRECINCT 6 148 1,179 15 WARD 14, PRECINCT 6 133 133 6
WARD 14, PRECINCT 7 167 1,255 17 WARD 14, PRECINCT 7 150 150 3
WARD 14, PRECINCT 8 264 1,441 21 WARD 14, PRECINCT 8 243 243 2
WARD 14, PRECINCT 9 183 1,469 18 WARD 14, PRECINCT 9 165 165 3
WARD 14, PRECINCT 10 219 1,498 21 WARD 14, PRECINCT 10 198 198 4
WARD 14, PRECINCT 11 229 1,436 10 WARD 14, PRECINCT 11 219 219 3
WARD 14, PRECINCT 12 144 774 9 WARD 14, PRECINCT 12 135 135 3
WARD 14, PRECINCT 13 204 1,097 21 WARD 14, PRECINCT 13 183 183 7
WARD 14, PRECINCT 14 214 1,261 25 WARD 14, PRECINCT 14 189 189 7
WARD 15, PRECINCT 1 231 1,754 22 WARD 15, PRECINCT 1 209 209 11
WARD 15, PRECINCT 2 115 1,205 8 WARD 15, PRECINCT 2 107 107 0
WARD 15, PRECINCT 3 100 813 10 WARD 15, PRECINCT 3 90 90 2
WARD 15, PRECINCT 4 295 2,074 35 WARD 15, PRECINCT 4 260 260 15
WARD 15, PRECINCT 5 179 1,372 21 WARD 15, PRECINCT 5 158 158 7
WARD 15, PRECINCT 6 229 1,142 48 WARD 15, PRECINCT 6 181 181 8
WARD 15, PRECINCT 7 161 1,212 13 WARD 15, PRECINCT 7 148 148 4
WARD 15, PRECINCT 8 171 1,116 17 WARD 15, PRECINCT 8 154 154 8
WARD 15, PRECINCT 9 167 1,173 21 WARD 15, PRECINCT 9 146 146 8
WARD 16, PRECINCT 1 216 1,311 32 WARD 16, PRECINCT 1 184 184 9
WARD 16, PRECINCT 2 227 1,142 56 WARD 16, PRECINCT 2 171 171 15

Page: 14 of 53 11/5/2025 10:30:11 AM
=)

% 73 = d 3

6 ® ° zs 8) 35

8 BS 2 5 =| 2
Precinct = 2 8 = Precinct = ke) iS =
WARD 16, PRECINCT 3 290 1,631 40 WARD 16, PRECINCT 3 250 250 12
WARD 16, PRECINCT 4 289 1,445 41 WARD 16, PRECINCT 4 248 248 14
WARD 16, PRECINCT 5 342 1,596 92 WARD 16, PRECINCT 5 250 250 23
WARD 16, PRECINCT 6 413 2,164 64 WARD 16, PRECINCT 6 349 349 23
WARD 16, PRECINCT 7 458 1,371 221 WARD 16, PRECINCT 7 237 237 57
WARD 16, PRECINCT 8 693 2,147 256 WARD 16, PRECINCT 8 437 437 65
WARD 16, PRECINCT 9 603 1,636 354 WARD 16, PRECINCT 9 249 249 69
WARD 16, PRECINCT 10 350 1,553 154 WARD 16, PRECINCT 10 196 196 34
WARD 16, PRECINCT 11 296 834 134 WARD 16, PRECINCT 11 162 162 32
WARD 16, PRECINCT 12 651 1,262 402 WARD 16, PRECINCT 12 249 249 80
WARD 17, PRECINCT 1 202 1,380 12 WARD 17, PRECINCT 1 190 190 5
WARD 17, PRECINCT 2 160 913 11 WARD 17, PRECINCT 2 149 149 3
WARD 17, PRECINCT 3 381 1,928 40 WARD 17, PRECINCT 3 341 341 17
WARD 17, PRECINCT 4 528 2,098 69 WARD 17, PRECINCT 4 459 459 23
WARD 17, PRECINCT 5 137 1,085 16 WARD 17, PRECINCT 5 121 121 9
WARD 17, PRECINCT 6 320 1,461 31 WARD 17, PRECINCT 6 289 289 12
WARD 17, PRECINCT 7 128 835 13 WARD 17, PRECINCT 7 115 115 2
WARD 17, PRECINCT 8 196 1,325 17 WARD 17, PRECINCT 8 179 179 4
WARD 17, PRECINCT 9 290 972 25 WARD 17, PRECINCT 9 265 265 6
WARD 17, PRECINCT 10 295 1,848 27 WARD 17, PRECINCT 10 268 268 10
WARD 17, PRECINCT 11 123 698 13 WARD 17, PRECINCT 11 110 110 4
WARD 17, PRECINCT 12 239 1,008 27 WARD 17, PRECINCT 12 212 212 8
WARD 17, PRECINCT 13 375 1,385 80 WARD 17, PRECINCT 13 295 295 12
WARD 17, PRECINCT 14 397 1,377 68 WARD 17, PRECINCT 14 329 329 19
WARD 18, PRECINCT 1 508 2,324 32 WARD 18, PRECINCT 1 476 476 10
WARD 18, PRECINCT 2 321 1,547 19 WARD 18, PRECINCT 2 302 302 6
WARD 18, PRECINCT 3 386 1,801 38 WARD 18, PRECINCT 3 348 348 9
WARD 18, PRECINCT 4 394 1,900 28 WARD 18, PRECINCT 4 366 366 8
WARD 18, PRECINCT 5 496 1,832 40 WARD 18, PRECINCT 5 456 456 16
WARD 18, PRECINCT 6 542 2,151 39 WARD 18, PRECINCT 6 503 503 15
WARD 18, PRECINCT 7 393 1,722 46 WARD 18, PRECINCT 7 347 347 15
WARD 18, PRECINCT 8 663 2,911 73 WARD 18, PRECINCT 8 590 590 17
WARD 18, PRECINCT 9 550 1,631 50 WARD 18, PRECINCT 9 500 500 21
WARD 18, PRECINCT 10 836 2,248 90 WARD 18, PRECINCT 10 746 746 31

Page: 15 of 53 11/5/2025 10:30:11 AM
=)

% 73 = d 3

6 ® ° zs 8) 35

@ 2G = x a a YL
Precinct = 2 8 = Precinct = ke) iS =
WARD 18, PRECINCT 11 341 1,548 23 WARD 18, PRECINCT 11 318 318 9
WARD 18, PRECINCT 12 464 1,660 77 WARD 18, PRECINCT 12 387 387 20
WARD 18, PRECINCT 13 265 1,132 25 WARD 18, PRECINCT 13 240 240 7
WARD 18, PRECINCT 14 245 1,137 16 WARD 18, PRECINCT 14 229 229 4
WARD 18, PRECINCT 15 403 1,630 30 WARD 18, PRECINCT 15 373 373 6
WARD 18, PRECINCT 16 590 1,705 161 WARD 18, PRECINCT 16 429 429 38
WARD 18, PRECINCT 17 443 1,846 61 WARD 18, PRECINCT 17 382 382 22
WARD 18, PRECINCT 18 477 2,213 42 WARD 18, PRECINCT 18 435 435 12
WARD 18, PRECINCT 19 684 2,870 114 WARD 18, PRECINCT 19 570 570 39
WARD 18, PRECINCT 20 590 2,245 175 WARD 18, PRECINCT 20 415 415 49
WARD 18, PRECINCT 21 481 2,125 26 WARD 18, PRECINCT 21 455 455 5
WARD 18, PRECINCT 22 601 1,871 126 WARD 18, PRECINCT 22 475 475 46
WARD 18, PRECINCT 23 238 1,595 17 WARD 18, PRECINCT 23 221 221 4
WARD 19, PRECINCT 1 541 1,405 31 WARD 19, PRECINCT 1 510 510 6
WARD 19, PRECINCT 2 656 1,566 87 WARD 19, PRECINCT 2 569 569 24
WARD 19, PRECINCT 3 352 828 28 WARD 19, PRECINCT 3 324 324 10
WARD 19, PRECINCT 4 741 1,804 59 WARD 19, PRECINCT 4 682 682 24
WARD 19, PRECINCT 5 528 1,362 36 WARD 19, PRECINCT 5 492 492 12
WARD 19, PRECINCT 6 745 1,782 53 WARD 19, PRECINCT 6 692 692 17
WARD 19, PRECINCT 7 561 1,690 38 WARD 19, PRECINCT 7 523 523 10
WARD 19, PRECINCT 8 468 1,111 40 WARD 19, PRECINCT 8 428 428 11
WARD 19, PRECINCT 9 364 938 26 WARD 19, PRECINCT 9 338 338 14
WARD 19, PRECINCT 10 662 1,889 58 WARD 19, PRECINCT 10 604 604 20
WARD 19, PRECINCT 11 348 1,752 24 WARD 19, PRECINCT 11 324 324 13
WARD 19, PRECINCT 12 504 1,272 44 WARD 19, PRECINCT 12 460 460 11
WARD 19, PRECINCT 13 359 1,206 28 WARD 19, PRECINCT 13 331 331 11
WARD 20, PRECINCT 1 607 1,580 105 WARD 20, PRECINCT 1 502 502 27
WARD 20, PRECINCT 2 662 1,738 72 WARD 20, PRECINCT 2 590 590 28
WARD 20, PRECINCT 3 410 1,769 115 WARD 20, PRECINCT 3 295 295 37
WARD 20, PRECINCT 4 573 1,280 46 WARD 20, PRECINCT 4 527 527 20
WARD 20, PRECINCT 5 527 1,896 158 WARD 20, PRECINCT 5 369 369 59
WARD 20, PRECINCT 6 715 1,702 202 WARD 20, PRECINCT 6 513 513 55
WARD 20, PRECINCT 7 421 1,056 104 WARD 20, PRECINCT 7 317 317 26
WARD 20, PRECINCT 8 447 1,257 85 WARD 20, PRECINCT 8 362 362 36

Page: 16 of 53 11/5/2025 10:30:11 AM
=)

% 73 = d 3

6 ® ° zs 8) 35

@ 2G = x a a YL
Precinct = 2 8 = Precinct = ke) iS =
WARD 20, PRECINCT 9 519 1,454 69 WARD 20, PRECINCT 9 450 450 28
WARD 20, PRECINCT 10 695 2,163 262 WARD 20, PRECINCT 10 433 433 78
WARD 20, PRECINCT 11 368 890 112 WARD 20, PRECINCT 11 256 256 42
WARD 20, PRECINCT 12 471 1,087 174 WARD 20, PRECINCT 12 297 297 56
WARD 20, PRECINCT 13 410 1,039 151 WARD 20, PRECINCT 13 259 259 57
WARD 20, PRECINCT 14 411 953 161 WARD 20, PRECINCT 14 250 250 43
WARD 20, PRECINCT 15 497 2,001 151 WARD 20, PRECINCT 15 346 346 43
WARD 20, PRECINCT 16 646 2,292 245 WARD 20, PRECINCT 16 401 401 78
WARD 20, PRECINCT 17 734 2,066 260 WARD 20, PRECINCT 17 474 474 73
WARD 20, PRECINCT 18 387 1,049 116 WARD 20, PRECINCT 18 271 271 31
WARD 20, PRECINCT 19 415 1,064 133 WARD 20, PRECINCT 19 282 282 31
WARD 20, PRECINCT 20 558 1,966 164 WARD 20, PRECINCT 20 394 394 49
WARD 20, PRECINCT 21 38 211 10 WARD 20, PRECINCT 21 28 28 2
WARD 21, PRECINCT 1 311 1,799 28 WARD 21, PRECINCT 1 283 283 10
WARD 21, PRECINCT 2 45 570 4 WARD 21, PRECINCT 2 41 41 2
WARD 21, PRECINCT 3 157 1,238 11 WARD 21, PRECINCT 3 146 146 8
WARD 21, PRECINCT 4 146 1,068 13 WARD 21, PRECINCT 4 133 133 6
WARD 21, PRECINCT 5 309 1,536 20 WARD 21, PRECINCT 5 289 289 6
WARD 21, PRECINCT 6 293 1,123 29 WARD 21, PRECINCT 6 264 264 15
WARD 21, PRECINCT 7 250 1,560 20 WARD 21, PRECINCT 7 230 230 6
WARD 21, PRECINCT 8 350 1,838 18 WARD 21, PRECINCT 8 332 332 11
WARD 21, PRECINCT 9 400 2,495 26 WARD 21, PRECINCT 9 374 374 6
WARD 21, PRECINCT 10 308 1,584 31 WARD 21, PRECINCT 10 277 277 9
WARD 21, PRECINCT 11 351 1,770 29 WARD 21, PRECINCT 11 322 322 13
WARD 21, PRECINCT 12 320 1,574 37 WARD 21, PRECINCT 12 283 283 13
WARD 21, PRECINCT 13 476 2,135 59 WARD 21, PRECINCT 13 417 417 21
WARD 21, PRECINCT 14 224 1,048 13 WARD 21, PRECINCT 14 211 211 6
WARD 21, PRECINCT 15 263 1,275 14 WARD 21, PRECINCT 15 249 249 6
WARD 21, PRECINCT 16 408 1,638 41 WARD 21, PRECINCT 16 367 367 12
WARD 22, PRECINCT 1 369 2,068 43 WARD 22, PRECINCT 1 326 326 12
WARD 22, PRECINCT 2 511 2,523 63 WARD 22, PRECINCT 2 448 448 16
WARD 22, PRECINCT 3 426 1,978 64 WARD 22, PRECINCT 3 362 362 21
WARD 22, PRECINCT 4 413 1,402 52 WARD 22, PRECINCT 4 361 361 12
WARD 22, PRECINCT 5 256 1,748 34 WARD 22, PRECINCT 5 222 222 12

Page: 17 of 53 11/5/2025 10:30:11 AM
=)

3 gg 4 # = 83

Precinct E 2 8 & Precinct = 8 iS E
WARD 22, PRECINCT 6 211 1,200 23 WARD 22, PRECINCT 6 188 188 4
WARD 22, PRECINCT 7 377 1,674 53 WARD 22, PRECINCT 7 324 324 16
WARD 22, PRECINCT 8 294 1,264 52 WARD 22, PRECINCT 8 242 242 12
WARD 22, PRECINCT 9 309 1,453 52 WARD 22, PRECINCT 9 257 257 20
WARD 22, PRECINCT 10 389 1,617 53 WARD 22, PRECINCT 10 336 336 22
WARD 22, PRECINCT 11 300 1,138 61 WARD 22, PRECINCT 11 239 239 19
WARD 22, PRECINCT 12 283 1,451 61 WARD 22, PRECINCT 12 222 222 26
WARD 22, PRECINCT 13 240 1,015 42 WARD 22, PRECINCT 13 198 198 16
BOSTON - Total 95,690 430,528 17306 BOSTON - Total 78,384 78,384 5,696

Cumulative Cumulative

Cumulative 0 0 0 Cumulative 0 0 0
Cumulative - Total 0 0 0 Cumulative - Total 0 0 0
CITY - Total 95,690 430,528 17306 CITY - Total 78,384 78,384 5,696

Page: 18 of 53 11/5/2025 10:30:11 AM
CITY COUNCILLOR DISTRICT 1 (Vote for 1)
<
ec, = y xe)
8 25 = oaZ ey ic 3 2
Precinct = 2 8 a Precinct e 3 = & S ke) s =
CITY CITY
BOSTON BOSTON
WARD 1, PRECINCT 1 350 1,564 17 WARD 1, PRECINCT 1 33 300 333 2
WARD 1, PRECINCT 2 235 1,429 17 WARD 1, PRECINCT 2 25 193 218 1
WARD 1, PRECINCT 3 668 3,946 73 WARD 1, PRECINCT 3 65 530 595 8
WARD 1, PRECINCT 4 253 1,498 13 WARD 1, PRECINCT 4 26 214 240 4
WARD 1, PRECINCT 5 301 1,734 29 WARD 1, PRECINCT 5 32 240 272 3
WARD 1, PRECINCT 6 239 1,457 19 WARD 1, PRECINCT 6 30 190 220 5
WARD 1, PRECINCT 7 282 1,595 16 WARD 1, PRECINCT 7 21 245 266 2
WARD 1, PRECINCT 8 351 2,078 27 WARD 1, PRECINCT 8 30 294 324 5
WARD 1, PRECINCT 9 235 1,379 12 WARD 1, PRECINCT 9 27 196 223 2
WARD 1, PRECINCT 10 119 993 11 WARD 1, PRECINCT 10 11 97 108 0
WARD 1, PRECINCT 11 382 1,794 36 WARD 1, PRECINCT 11 67 279 346 3
WARD 1, PRECINCT 12 318 1,595 45 WARD 1, PRECINCT 12 82 191 273 8
WARD 1, PRECINCT 13 399 2,236 39 WARD 1, PRECINCT 13 73 287 360 4
WARD 1, PRECINCT 14 201 1,173 25 WARD 1, PRECINCT 14 48 128 176 2
WARD 2, PRECINCT 1 525 2,252 73 WARD 2, PRECINCT 1 55 397 452 5
WARD 2, PRECINCT 2 494 1,866 62 WARD 2, PRECINCT 2 68 364 432 6
WARD 2, PRECINCT 3 516 2,043 68 WARD 2, PRECINCT 3 56 392 448 5
WARD 2, PRECINCT 4 503 1,865 55 WARD 2, PRECINCT 4 39 409 448 3
WARD 2, PRECINCT 5 519 1,833 42 WARD 2, PRECINCT 5 69 408 477 8
WARD 2, PRECINCT 6 419 1,623 45 WARD 2, PRECINCT 6 39 335 374 6
WARD 2, PRECINCT 7 260 1,414 22 WARD 2, PRECINCT 7 19 219 238 2
WARD 2, PRECINCT 8 250 1,928 36 WARD 2, PRECINCT 8 40 174 214 3
WARD 3, PRECINCT 1 494 1,833 56 WARD 3, PRECINCT 1 159 279 438 5
WARD 3, PRECINCT 2 475 1,949 61 WARD 3, PRECINCT 2 125 289 414 5
WARD 3, PRECINCT 3 233 1,281 15 WARD 3, PRECINCT 3 58 160 218 1
WARD 3, PRECINCT 4 258 1,434 25 WARD 3, PRECINCT 4 44 189 233 1
WARD 3, PRECINCT 6 230 1,594 44 WARD 3, PRECINCT 6 43 143 186 0
WARD 3, PRECINCT 11 340 1,574 33 WARD 3, PRECINCT 11 64 243 307 2
WARD 3, PRECINCT 13 338 1,254 61 WARD 3, PRECINCT 13 58 219 277 2

Page: 19 of 53 11/5/2025 10:30:11 AM
<
<
ox <
ra = wy S N n zo}
S 2 Fig t< 8 s
2 Qu 4 wt re > o =
a § 2 aaZ a 3 oY
Precinct = eg a Precinct 255 se c Sz
BOSTON - Total 10,187 50,214 1077 BOSTON - Total 1,506 7,604 9,110 103
Cumulative Cumulative
Cumulative 0 0 0 Cumulative 0 0 0 0
Cumulative - Total 0 0 0 Cumulative - Total 0 0 0 0
CITY - Total 10,187 50,214 1077 CITY - Total 1,506 7,604 9,110 103

Page: 20 of 53 11/5/2025 10:30:11 AM
CITY COUNCILLOR DISTRICT 2 (Vote for 1)

> S

ee z

a wn

$ 25 = < = 3 o 2
Precinct = 2 2S = Precinct Ge a ke) Sz
CITY CITY
BOSTON BOSTON

WARD 3, PRECINCT 7 382 1,492 50 WARD 3, PRECINCT 7 48 284 332 5
WARD 3, PRECINCT 8 369 2,547 48 WARD 3, PRECINCT 8 48 273 321 5
WARD 3, PRECINCT 12 562 2,019 55 WARD 3, PRECINCT 12 39 468 507 6
WARD 3, PRECINCT 14 496 1,819 69 WARD 3, PRECINCT 14 34 393 427 5
WARD 4, PRECINCT 1 368 1,449 62 WARD 4, PRECINCT 1 53 253 306 3
WARD 4, PRECINCT 2 339 1,481 59 WARD 4, PRECINCT 2 62 218 280 6
WARD 4, PRECINCT 3 461 1,884 66 WARD 4, PRECINCT 3 70 325 395 5
WARD 5, PRECINCT 1 326 1,552 37 WARD 5, PRECINCT 1 38 251 289 0
WARD 5, PRECINCT 13 423 1,591 42 WARD 5, PRECINCT 13 29 352 381 2
WARD 5, PRECINCT 14 336 1,249 48 WARD 5, PRECINCT 14 41 247 288 3
WARD 6, PRECINCT 1 449 2,168 71 WARD 6, PRECINCT 1 49 329 378 6
WARD 6, PRECINCT 2 226 1,713 37 WARD 6, PRECINCT 2 20 169 189 8
WARD 6, PRECINCT 3 273 1,968 29 WARD 6, PRECINCT 3 25 219 244 2
WARD 6, PRECINCT 4 254 1,385 28 WARD 6, PRECINCT 4 20 206 226 5
WARD 6, PRECINCT 5 283 1,801 25 WARD 6, PRECINCT 5 27 231 258 2
WARD 6, PRECINCT 6 341 1,910 30 WARD 6, PRECINCT 6 40 271 311 3
WARD 6, PRECINCT 7 326 1,770 29 WARD 6, PRECINCT 7 28 269 297 4
WARD 6, PRECINCT 8 416 2,007 37 WARD 6, PRECINCT 8 39 340 379 7
WARD 6, PRECINCT 9 420 1,948 30 WARD 6, PRECINCT 9 29 361 390 3
WARD 6, PRECINCT 10 257 1,634 25 WARD 6, PRECINCT 10 43 189 232 7
WARD 6, PRECINCT 11 331 1,741 55 WARD 6, PRECINCT 11 38 238 276 5
WARD 6, PRECINCT 12 374 3,459 44 WARD 6, PRECINCT 12 43 287 330 2
WARD 7, PRECINCT 1 383 1,519 34 WARD 7, PRECINCT 1 22 327 349 5
WARD 7, PRECINCT 2 369 1,816 16 WARD 7, PRECINCT 2 34 319 353 2
WARD 7, PRECINCT 3 450 2,043 38 WARD 7, PRECINCT 3 40 372 412 9
WARD 7, PRECINCT 4 233 1,569 22 WARD 7, PRECINCT 4 26 185 211 1
WARD 7, PRECINCT 5 300 2,030 38 WARD 7, PRECINCT 5 29 233 262 4
WARD 7, PRECINCT 6 298 1,644 54 WARD 7, PRECINCT 6 33 211 244 5
WARD 7, PRECINCT 7 145 1,403 23 WARD 7, PRECINCT 7 34 88 122 0

Page: 21 of 53 11/5/2025 10:30:11 AM
> Z
S 5
i
a — = n me)
a § n> a) 2 g
9 @ a 32 5 =| Oo
g 32 2 ZS = es $2
Precinct = eg = Precinct GA a c Sz
WARD 8, PRECINCT 1 466 2,505 51 WARD 8, PRECINCT 1 70 345 415 1
WARD 9, PRECINCT 1 466 2,152 78 WARD 9, PRECINCT 1 49 339 388 8
BOSTON - Total 11,122 57,268 1330 BOSTON - Total 1,200 8,592 9,792 129
Cumulative Cumulative
Cumulative 0 0 0 Cumulative 0 0 0 0
Cumulative - Total 0 0 0 Cumulative - Total 0 0 0 0
CITY - Total 11,122 57,268 1330 CITY - Total 1,200 8,592 9,792 129

Page: 22 of 53 11/5/2025 10:30:11 AM
CITY COUNCILLOR DISTRICT 3 (Vote for 1)
Precinct = 2 8 & Precinct 35 R 8 iS =
CITY CITY

BOSTON BOSTON
WARD 1, PRECINCT 15 0 0 0 WARD 1, PRECINCT 15 0 0 0
WARD 3, PRECINCT 15 269 1,806 61 WARD 3, PRECINCT 15 208 208 3
WARD 3, PRECINCT 16 513 2,319 131 WARD 3, PRECINCT 16 382 382 8
WARD 7, PRECINCT 8 304 1,563 77 WARD 7, PRECINCT 8 227 227 4
WARD 7, PRECINCT 9 234 1,224 58 WARD 7, PRECINCT 9 176 176 3
WARD 7, PRECINCT 10 219 1,506 68 WARD 7, PRECINCT 10 151 151 6
WARD 8, PRECINCT 2 334 1,698 65 WARD 8, PRECINCT 2 269 269 2
WARD 8, PRECINCT 6 63 891 27 WARD 8, PRECINCT 6 36 36 2
WARD 13, PRECINCT 3 214 1,733 69 WARD 13, PRECINCT 3 145 145 3
WARD 13, PRECINCT 5 211 1,158 74 WARD 13, PRECINCT 5 137 137 7
WARD 13, PRECINCT 6 294 1,470 79 WARD 13, PRECINCT 6 215 215 4
WARD 13, PRECINCT 7 339 1,565 90 WARD 13, PRECINCT 7 249 249 5
WARD 13, PRECINCT 8 257 1,345 77 WARD 13, PRECINCT 8 180 180 9
WARD 13, PRECINCT 9 310 1,444 80 WARD 13, PRECINCT 9 230 230 5
WARD 13, PRECINCT 10 677 1,797 165 WARD 13, PRECINCT 10 512 512 12
WARD 15, PRECINCT 3 100 813 30 WARD 15, PRECINCT 3 70 70 4
WARD 15, PRECINCT 4 295 2,074 89 WARD 15, PRECINCT 4 206 206 9
WARD 15, PRECINCT 6 229 1,142 63 WARD 15, PRECINCT 6 166 166 4
WARD 15, PRECINCT 7 161 1,212 37 WARD 15, PRECINCT 7 124 124 2
WARD 15, PRECINCT 8 171 1,116 40 WARD 15, PRECINCT 8 131 131 5
WARD 15, PRECINCT 9 167 1,173 52 WARD 15, PRECINCT 9 115 115 7
WARD 16, PRECINCT 1 216 1,311 62 WARD 16, PRECINCT 1 154 154 4
WARD 16, PRECINCT 2 227 1,142 58 WARD 16, PRECINCT 2 169 169 3
WARD 16, PRECINCT 3 290 1,631 102 WARD 16, PRECINCT 3 188 188 5
WARD 16, PRECINCT 4 289 1,445 82 WARD 16, PRECINCT 4 207 207 6
WARD 16, PRECINCT 5 342 1,596 94 WARD 16, PRECINCT 5 248 248 8
WARD 16, PRECINCT 6 413 2,164 124 WARD 16, PRECINCT 6 289 289 3
WARD 16, PRECINCT 7 458 1,371 103 WARD 16, PRECINCT 7 355 355 3
WARD 16, PRECINCT 8 693 2,147 162 WARD 16, PRECINCT 8 531 531 5

Page: 23 of 53 11/5/2025 10:30:11 AM
2 5 = a| 2
(a an > x ZO — 9 o
Precinct E By 8 & Precinct fs R 8 E E
WARD 16, PRECINCT 9 603 1,636 124 WARD 16, PRECINCT 9 479 479 9
WARD 16, PRECINCT 10 350 1,553 65 WARD 16, PRECINCT 10 285 285 3
WARD 16, PRECINCT 11 296 834 60 WARD 16, PRECINCT 11 236 236 1
WARD 16, PRECINCT 12 651 1,262 122 WARD 16, PRECINCT 12 529 529 7
WARD 17, PRECINCT 13 375 1,385 124 WARD 17, PRECINCT 13 251 251 3
BOSTON - Total 10,564 48,526 2714 BOSTON - Total 7,850 7,850 164
Cumulative Cumulative
Cumulative 0 0 0 Cumulative 0 0 0
Cumulative - Total 0 0 0 Cumulative - Total 0 0 0
CITY - Total 10,564 48,526 2714 CITY - Total 7,850 7,850 164

Page: 24 of 53 11/5/2025 10:30:11 AM
CITY COUNCILLOR DISTRICT 4 (Vote for 1)
z
ce
- = Q Zz ) xe)
$ 2G = < us 3 os
Precinct = 2 8 = Precinct 4 a & ke) s =
CITY CITY
BOSTON BOSTON
WARD 14, PRECINCT 1 355 2,776 23 WARD 14, PRECINCT 1 292 40 332 0
WARD 14, PRECINCT 2 372 2,752 22 WARD 14, PRECINCT 2 308 42 350 3
WARD 14, PRECINCT 3 217 1,332 19 WARD 14, PRECINCT 3 176 22 198 1
WARD 14, PRECINCT 4 238 1,692 20 WARD 14, PRECINCT 4 189 29 218 0
WARD 14, PRECINCT 5 151 1,160 20 WARD 14, PRECINCT 5 102 29 131 1
WARD 14, PRECINCT 6 148 1,179 6 WARD 14, PRECINCT 6 122 20 142 1
WARD 14, PRECINCT 7 167 1,255 8 WARD 14, PRECINCT 7 128 31 159 0
WARD 14, PRECINCT 8 264 1,441 26 WARD 14, PRECINCT 8 195 43 238 0
WARD 14, PRECINCT 9 183 1,469 34 WARD 14, PRECINCT 9 125 24 149 2
WARD 14, PRECINCT 10 219 1,498 22 WARD 14, PRECINCT 10 164 33 197 0
WARD 14, PRECINCT 11 229 1,436 23 WARD 14, PRECINCT 11 172 34 206 1
WARD 14, PRECINCT 12 144 774 12 WARD 14, PRECINCT 12 103 29 132 0
WARD 14, PRECINCT 13 204 1,097 21 WARD 14, PRECINCT 13 157 26 183 1
WARD 15, PRECINCT 1 231 1,754 23 WARD 15, PRECINCT 1 182 26 208 0
WARD 15, PRECINCT 2 115 1,205 7 WARD 15, PRECINCT 2 94 14 108 0
WARD 15, PRECINCT 5 179 1,372 15 WARD 15, PRECINCT 5 136 28 164 1
WARD 17, PRECINCT 1 202 1,380 26 WARD 17, PRECINCT 1 162 14 176 3
WARD 17, PRECINCT 2 160 913 19 WARD 17, PRECINCT 2 107 34 141 1
WARD 17, PRECINCT 3 381 1,928 38 WARD 17, PRECINCT 3 307 36 343 6
WARD 17, PRECINCT 4 528 2,098 53 WARD 17, PRECINCT 4 395 80 475 5
WARD 17, PRECINCT 5 137 1,085 15 WARD 17, PRECINCT 5 102 20 122 1
WARD 17, PRECINCT 6 320 1,461 30 WARD 17, PRECINCT 6 250 40 290 0
WARD 17, PRECINCT 7 128 835 12 WARD 17, PRECINCT 7 100 16 116 1
WARD 17, PRECINCT 8 196 1,325 17 WARD 17, PRECINCT 8 156 23 179 4
WARD 17, PRECINCT 9 290 972 21 WARD 17, PRECINCT 9 228 41 269 1
WARD 17, PRECINCT 10 295 1,848 25 WARD 17, PRECINCT 10 228 42 270 2
WARD 17, PRECINCT 11 123 698 10 WARD 17, PRECINCT 11 100 13 113 2
WARD 17, PRECINCT 12 239 1,008 20 WARD 17, PRECINCT 12 188 31 219 2
WARD 17, PRECINCT 14 397 1,377 44 WARD 17, PRECINCT 14 301 52 353 6

Page: 25 of 53 11/5/2025 10:30:11 AM
4
a
Lu
[a
fe)
DB xe) zm n mo}
na gy y) Zz z fe > a=
2 Go c < us 3 o 2
Precinct = eg = Precinct eR Hs c Sz
WARD 18, PRECINCT 1 508 2,324 55 WARD 18, PRECINCT 1 400 53 453 2
WARD 18, PRECINCT 7 393 1,722 60 WARD 18, PRECINCT 7 258 75 333 2
WARD 19, PRECINCT 12 504 1,272 61 WARD 19, PRECINCT 12 371 72 443 1
BOSTON - Total 8,217 46,438 807 BOSTON - Total 6,298 1,112 7,410 50
Cumulative Cumulative
Cumulative 0 0 0 Cumulative 0 0 0 0
Cumulative - Total 0 0 0 Cumulative - Total 0 0 0 0
CITY - Total 8,217 46,438 807 CITY - Total 6,298 1,112 7,410 50

Page: 26 of 53 11/5/2025 10:30:11 AM
CITY COUNCILLOR DISTRICT 5 (Vote for 1)
wu
wi o a
@ 29 ra a S To oY
Precinct = 2 8 & Precinct 2 S 8 iS =
CITY CITY
BOSTON BOSTON
WARD 14, PRECINCT 14 214 1,261 23 WARD 14, PRECINCT 14 89 102 191 2
